2 | 9.49460124E4
10 | 9.49332140E4
18 | 9.49344160E4
27 | 9.49285888E4
35 | 9.49260424E4
43 | 9.49293040E4
51 | 9.49273108E4
59 | 9.49266432E4
67 | 9.49289512E4
75 | 9.49301340E4
83 | 9.49354364E4
91 | 9.49357988E4
99 | 9.49344732E4
108 | 9.49316408E4
116 | 9.49310112E4
124 | 9.49316884E4
132 | 9.49301528E4
140 | 9.49271392E4
148 | 9.49316596E4
156 | 9.49377156E4
164 | 9.49359988E4
172 | 9.49333668E4
180 | 9.49353312E4
188 | 9.49374772E4
196 | 9.49359132E4
204 | 9.49311636E4
212 | 9.49356844E4
220 | 9.49317168E4
228 | 9.49296092E4
236 | 9.49357508E4
244 | 9.49362184E4
252 | 9.49384784E4
260 | 9.49374868E4
268 | 9.49497508E4
276 | 9.49384976E4
284 | 9.49479960E4
292 | 9.49446964E4
300 | 9.49423504E4
308 | 9.49508764E4
316 | 9.49485300E4
324 | 9.49535656E4
332 | 9.49655532E4
341 | 9.49577332E4
349 | 9.49562360E4
358 | 9.49639608E4
366 | 9.49620344E4
374 | 9.49515248E4
382 | 9.49568844E4
390 | 9.49627684E4
399 | 9.49696924E4
407 | 9.49699496E4
416 | 9.49820708E4
424 | 9.49741556E4
432 | 9.49833108E4
440 | 9.49751568E4
448 | 9.49729728E4
456 | 9.49698068E4
464 | 9.49590396E4
473 | 9.49628924E4
483 | 9.49631500E4
490 | 9.49692152E4
498 | 9.49622820E4
506 | 9.49570560E4
514 | 9.49650480E4
523 | 9.49607944E4
532 | 9.49632548E4
541 | 9.49494456E4
548 | 9.49462984E4
556 | 9.49492456E4
564 | 9.49458980E4
574 | 9.49470328E4
581 | 9.49444008E4
590 | 9.49492360E4
598 | 9.49426268E4
606 | 9.49347400E4
614 | 9.49372196E4
622 | 9.49336340E4
630 | 9.49191664E4
638 | 9.49163912E4
646 | 9.49292756E4
655 | 9.49242688E4
662 | 9.49130440E4
671 | 9.49046896E4
679 | 9.49078844E4
687 | 9.49008368E4
695 | 9.49008656E4
704 | 9.48869992E4
713 | 9.48869992E4
720 | 9.48814392E4
728 | 9.48777008E4
738 | 9.48727512E4
746 | 9.48724460E4
755 | 9.48888588E4
763 | 9.48950576E4
771 | 9.48971748E4
780 | 9.49130820E4
788 | 9.49329852E4
796 | 9.49538232E4
805 | 9.49734592E4
813 | 9.49889564E4
823 | 9.49892140E4
831 | 9.50071812E4
839 | 9.50060652E4
846 | 9.50107956E4
854 | 9.50106336E4
863 | 9.50050928E4
871 | 9.50037288E4
879 | 9.49981976E4
887 | 9.49948692E4
895 | 9.50190260E4
903 | 9.50305844E4
911 | 9.50373840E4
919 | 9.50519656E4
927 | 9.50466348E4
936 | 9.50735760E4
943 | 9.50741672E4
951 | 9.50874424E4
959 | 9.50626184E4
967 | 9.50645256E4
976 | 9.50470256E4
985 | 9.50442408E4
993 | 9.50235652E4
1001 | 9.50196268E4
1009 | 9.50253008E4
1018 | 9.50356292E4
1026 | 9.50529576E4
1034 | 9.50606632E4
1042 | 9.50709724E4
1049 | 9.50737952E4
1058 | 9.50698184E4
1066 | 9.50562668E4
1074 | 9.50390436E4
1082 | 9.50274564E4
1090 | 9.50158024E4
1099 | 9.49970724E4
1106 | 9.49853516E4
1114 | 9.49851704E4
1122 | 9.49928380E4
1130 | 9.49996088E4
1140 | 9.50070476E4
1147 | 9.49895096E4
1155 | 9.49845792E4
1164 | 9.49483680E4
1173 | 9.49397184E4
1180 | 9.49254416E4
1189 | 9.49206544E4
1196 | 9.49144268E4
1206 | 9.49361228E4
1214 | 9.49381448E4
1221 | 9.49285220E4
1230 | 9.49036692E4
1237 | 9.49045372E4
1245 | 9.48725508E4
1253 | 9.48725988E4
1261 | 9.48733996E4
1268 | 9.48780824E4
1276 | 9.48912524E4
1284 | 9.49011420E4
1293 | 9.48928452E4
1300 | 9.48901844E4
1308 | 9.48815632E4
1316 | 9.48734188E4
1323 | 9.48585320E4
1332 | 9.48591520E4
1339 | 9.48483564E4
1347 | 9.48615932E4
1355 | 9.48679544E4
1363 | 9.48706912E4
1370 | 9.48639868E4
1377 | 9.47990896E4
1385 | 9.47346592E4
1393 | 9.46638204E4
1400 | 9.46426012E4
1408 | 9.45919132E4
1416 | 9.44826508E4
1423 | 9.43911840E4
1431 | 9.42548752E4
1438 | 9.41550256E4
1447 | 9.39901256E4
1454 | 9.38240052E4
1462 | 9.35946560E4
1471 | 9.32613658E4
1478 | 9.29700280E4
1487 | 9.24965000E4
1496 | 9.19780064E4
1503 | 9.14777470E4
1512 | 9.07274628E4
1519 | 9.00253296E4
1527 | 8.91128824E4
1534 | 8.81893920E4
1542 | 8.69475552E4
1549 | 8.58187580E4
1558 | 8.43869304E4
1565 | 8.34139728E4
1573 | 8.25140094E4
1581 | 8.17298222E4
1588 | 8.10656738E4
1595 | 8.05328560E4
1603 | 8.00089836E4
1610 | 7.94959256E4
