2 | 9.61357116E4
8 | 9.61374760E4
14 | 9.61355112E4
20 | 9.61280344E4
28 | 9.61298276E4
36 | 9.61305332E4
43 | 9.61323452E4
51 | 9.61293220E4
60 | 9.61285020E4
69 | 9.61297892E4
77 | 9.61305904E4
85 | 9.61302088E4
93 | 9.61317348E4
101 | 9.61306476E4
109 | 9.61250972E4
117 | 9.61264324E4
125 | 9.61297608E4
133 | 9.61284064E4
141 | 9.61314868E4
151 | 9.61280156E4
159 | 9.61293600E4
167 | 9.61272240E4
175 | 9.61281872E4
184 | 9.61275100E4
192 | 9.61278056E4
200 | 9.61245252E4
210 | 9.61199380E4
218 | 9.61226748E4
226 | 9.61191084E4
234 | 9.61203480E4
242 | 9.61214256E4
250 | 9.61227608E4
258 | 9.61230944E4
266 | 9.61247824E4
274 | 9.61214924E4
283 | 9.61246680E4
292 | 9.61195852E4
299 | 9.61204052E4
307 | 9.61207772E4
315 | 9.61181736E4
323 | 9.61171816E4
331 | 9.61174776E4
339 | 9.61168288E4
347 | 9.61185552E4
355 | 9.61213304E4
363 | 9.61177732E4
371 | 9.61171340E4
379 | 9.61140252E4
387 | 9.61147688E4
395 | 9.61163236E4
403 | 9.61152268E4
411 | 9.61149312E4
419 | 9.61167716E4
429 | 9.61100864E4
437 | 9.61168384E4
445 | 9.61141016E4
453 | 9.61188220E4
461 | 9.61118032E4
469 | 9.61127280E4
477 | 9.61144544E4
484 | 9.61089992E4
493 | 9.61128996E4
501 | 9.61037732E4
509 | 9.61063860E4
517 | 9.61041928E4
525 | 9.61097240E4
533 | 9.61058140E4
542 | 9.61115264E4
550 | 9.61020852E4
559 | 9.61065484E4
567 | 9.61030768E4
575 | 9.61074924E4
583 | 9.61028288E4
591 | 9.60986804E4
599 | 9.60951328E4
607 | 9.60963152E4
615 | 9.61000156E4
623 | 9.60957908E4
631 | 9.60983372E4
639 | 9.60938360E4
648 | 9.60932352E4
657 | 9.60928060E4
665 | 9.60936832E4
673 | 9.60902404E4
681 | 9.60948656E4
688 | 9.60903168E4
696 | 9.60865020E4
704 | 9.60877992E4
711 | 9.60905360E4
719 | 9.60944368E4
727 | 9.60982512E4
734 | 9.60943604E4
741 | 9.60988044E4
749 | 9.60950564E4
756 | 9.60900496E4
763 | 9.61108304E4
772 | 9.60977936E4
781 | 9.60979080E4
789 | 9.61046888E4
798 | 9.61191464E4
807 | 9.61144640E4
815 | 9.61117268E4
822 | 9.61071588E4
830 | 9.61005400E4
838 | 9.61032484E4
846 | 9.61041544E4
854 | 9.61076544E4
863 | 9.61054228E4
870 | 9.61097048E4
879 | 9.61103820E4
888 | 9.61110972E4
896 | 9.61061668E4
905 | 9.61253928E4
914 | 9.61115264E4
922 | 9.61410044E4
931 | 9.61480044E4
940 | 9.61574076E4
948 | 9.61882208E4
958 | 9.61841964E4
967 | 9.61651040E4
976 | 9.61533928E4
985 | 9.61629488E4
995 | 9.61486532E4
1003 | 9.61699392E4
1012 | 9.61535836E4
1020 | 9.61630916E4
1028 | 9.61584948E4
1037 | 9.61939336E4
1046 | 9.62133504E4
1054 | 9.62426184E4
1062 | 9.62295628E4
1069 | 9.62573528E4
1077 | 9.62453652E4
1086 | 9.62664224E4
1094 | 9.62752628E4
1101 | 9.62717532E4
1110 | 9.62793256E4
1118 | 9.62582684E4
1125 | 9.62677956E4
1134 | 9.62687300E4
1144 | 9.62507724E4
1153 | 9.62677860E4
