2 | 9.61299516E4
8 | 9.61315252E4
14 | 9.61295412E4
20 | 9.61220644E4
28 | 9.61238384E4
37 | 9.61237432E4
45 | 9.61239912E4
53 | 9.61238100E4
59 | 9.61226272E4
67 | 9.61242772E4
75 | 9.61250400E4
83 | 9.61240484E4
91 | 9.61254692E4
100 | 9.61249544E4
108 | 9.61255932E4
116 | 9.61237524E4
124 | 9.61227416E4
132 | 9.61235712E4
139 | 9.61238384E4
148 | 9.61217500E4
156 | 9.61230280E4
164 | 9.61228944E4
172 | 9.61234476E4
181 | 9.61214732E4
189 | 9.61214544E4
197 | 9.61187744E4
206 | 9.61178208E4
214 | 9.61173152E4
224 | 9.61142444E4
232 | 9.61110972E4
240 | 9.61146068E4
248 | 9.61112976E4
256 | 9.61175060E4
264 | 9.61171816E4
272 | 9.61170864E4
280 | 9.61107828E4
288 | 9.61143684E4
296 | 9.61138056E4
304 | 9.61157416E4
313 | 9.61202528E4
321 | 9.61112024E4
329 | 9.61106968E4
337 | 9.61108112E4
345 | 9.61122704E4
353 | 9.61148452E4
361 | 9.61122800E4
369 | 9.61114024E4
377 | 9.61114312E4
385 | 9.61078740E4
393 | 9.61093712E4
401 | 9.61119936E4
409 | 9.61092948E4
417 | 9.61115932E4
425 | 9.61093140E4
433 | 9.61128044E4
441 | 9.61123752E4
451 | 9.61135864E4
458 | 9.61088848E4
466 | 9.61031248E4
474 | 9.61081792E4
482 | 9.61034584E4
490 | 9.61100768E4
498 | 9.61049460E4
506 | 9.60980892E4
514 | 9.61027528E4
522 | 9.61055280E4
530 | 9.61077976E4
538 | 9.61031724E4
546 | 9.61032200E4
554 | 9.61000156E4
562 | 9.61012364E4
571 | 9.61027908E4
579 | 9.60994528E4
587 | 9.60989188E4
595 | 9.60909460E4
603 | 9.60963248E4
611 | 9.61011600E4
619 | 9.60993956E4
627 | 9.60773372E4
635 | 9.60664940E4
642 | 9.60766028E4
650 | 9.60557460E4
658 | 9.60476492E4
665 | 9.60672472E4
672 | 9.60759068E4
681 | 9.60929108E4
689 | 9.61214256E4
697 | 9.61306192E4
705 | 9.61660100E4
713 | 9.61828136E4
721 | 9.61961364E4
729 | 9.62003992E4
737 | 9.61848164E4
745 | 9.61652660E4
753 | 9.61371996E4
761 | 9.61001968E4
769 | 9.60888768E4
777 | 9.60865020E4
785 | 9.60992908E4
795 | 9.61283304E4
803 | 9.61507224E4
811 | 9.61753560E4
819 | 9.61874484E4
827 | 9.61791420E4
835 | 9.61667444E4
843 | 9.61347292E4
851 | 9.60857008E4
859 | 9.60649300E4
867 | 9.60657216E4
875 | 9.60657312E4
883 | 9.60610484E4
892 | 9.60595892E4
900 | 9.60729788E4
909 | 9.60952280E4
916 | 9.60985948E4
924 | 9.61083792E4
932 | 9.61091804E4
940 | 9.60832120E4
948 | 9.60539244E4
956 | 9.60222148E4
964 | 9.59999560E4
972 | 9.59927748E4
980 | 9.59871196E4
989 | 9.59991072E4
996 | 9.60190676E4
1004 | 9.60220148E4
1012 | 9.60432436E4
1020 | 9.60603712E4
1028 | 9.60751344E4
1036 | 9.60769464E4
1044 | 9.60905264E4
1052 | 9.60952856E4
1060 | 9.60968208E4
1068 | 9.60953808E4
1076 | 9.60914612E4
1084 | 9.61029720E4
1092 | 9.61023520E4
1100 | 9.61281584E4
1108 | 9.61422920E4
1117 | 9.61474228E4
1124 | 9.61534880E4
1130 | 9.61495208E4
1138 | 9.61902524E4
1145 | 9.61911108E4
1153 | 9.61845304E4
1161 | 9.61756708E4
1168 | 9.61577320E4
1175 | 9.61574840E4
1183 | 9.61488916E4
1190 | 9.61518288E4
1197 | 9.61660576E4
1205 | 9.62164688E4
1213 | 9.62308692E4
1221 | 9.62523840E4
1229 | 9.62833692E4
1236 | 9.62654304E4
1243 | 9.62387468E4
1250 | 9.62240028E4
1258 | 9.61982728E4
1265 | 9.61715792E4
1272 | 9.61603928E4
1279 | 9.61567880E4
1286 | 9.61748888E4
1294 | 9.62110328E4
1301 | 9.62483596E4
1309 | 9.62329768E4
1317 | 9.61794472E4
1324 | 9.61540412E4
1331 | 9.61522196E4
1338 | 9.61486816E4
1346 | 9.61238672E4
1353 | 9.62026216E4
1361 | 9.63044452E4
1368 | 9.63727664E4
1377 | 9.64728548E4
1384 | 9.65060236E4
1392 | 9.64083384E4
1399 | 9.62949752E4
1407 | 9.61876108E4
1415 | 9.61215496E4
1424 | 9.60400296E4
1430 | 9.59689236E4
1437 | 9.59053040E4
1445 | 9.58703040E4
1452 | 9.58012484E4
1461 | 9.57561780E4
1468 | 9.56039524E4
1476 | 9.53291416E4
1482 | 9.50460720E4
1489 | 9.46469784E4
1498 | 9.41135692E4
1505 | 9.37137604E4
1513 | 9.32397842E4
1521 | 9.26503562E4
1528 | 9.20495796E4
1536 | 9.12106228E4
1544 | 9.03625870E4
1552 | 8.94428728E4
1560 | 8.84823320E4
1567 | 8.76595496E4
1574 | 8.68676952E4
1581 | 8.60848140E4
1588 | 8.52773096E4
1595 | 8.44714832E4
